prefix,rate
1203204,0.00308
1203205,0.0027
1203206,0.00249
1203207,0.00228
1203208,0.00243
1203209,0.00226
1203210,0.00288
1203212,0.00281
1203213,0.00261
1203214,0.00257
1203215,0.00271
1203216,0.00289
1203217,0.0029
1203218,0.00285
1203219,0.00274
1203220,0.00296
1203221,0.00242
1203222,0.00259
1203223,0.00293
1203224,0.00276
1203225,0.00247
1203226,0.00294
1203227,0.00286
1203228,0.00217
1203229,0.00273
1203230,0.00271
1203231,0.00227
1203232,0.00224
1203233,0.00222
1203234,0.00273
1203235,0.00264
1203236,0.00274
1203237,0.00263
1203238,0.00271
1203239,0.00264
1203240,0.00213
1203241,0.00203
1203242,0.00296
1203243,0.00353
1203244,0.00313
1203245,0.00265
1203246,0.00207
1203247,0.00209
1203248,0.00294
1203249,0.00209
1203250,0.00256
1203251,0.00216
1203252,0.00283
1203253,0.00218
1203254,0.00287
1203255,0.00285
1203256,0.00259
1203257,0.0021
1203258,0.00219
1203259,0.00279
1203260,0.00279
1203261,0.00263
1203262,0.00262
1203263,0.0027
1203264,0.00273
1203265,0.00297
1203266,0.00263
1203267,0.00284
1203268,0.00276
1203269,0.0028
1203270,0.00279
1203271,0.0026
1203272,0.0026
1203273,0.00211
1203274,0.0024
1203275,0.00283
1203276,0.00308
1203277,0.00264
1203278,0.00327
1203279,0.0027
1203280,0.00254
1203281,0.00287
1203282,0.00277
1203283,0.00277
1203284,0.00269
1203285,0.00336
1203286,0.00314
1203287,0.00278
1203288,0.00274
1203289,0.00278
1203290,0.00323
1203291,0.00274
1203292,0.00277
1203293,0.00281
1203294,0.0028
1203295,0.00272
1203296,0.00281
1203297,0.0027
1203298,0.00283
1203299,0.00253
1203300,0.0031
1203301,0.00261
1203302,0.00357
1203303,0.00338
1203304,0.00346
1203305,0.00278
1203306,0.00323
1203307,0.0028
1203308,0.00203
1203309,0.00258
1203310,0.00272
1203312,0.00278
1203313,0.00215
1203314,0.00214
1203315,0.00264
1203316,0.00258
1203317,0.00255
1203318,0.00249
1203319,0.00286
1203320,0.00271
1203321,0.00267
1203322,0.00286
1203323,0.00286
1203324,0.00282
1203325,0.00273
1203326,0.00269
1203327,0.00272
1203328,0.00276
1203329,0.00273
1203330,0.00257
1203331,0.00282
1203332,0.00279
1203333,0.00266
1203334,0.00281
1203335,0.00284
1203336,0.00252
1203337,0.00272
1203338,0.003
1203339,0.00245
1203340,0.00293
1203341,0.00273
1203342,0.00279
1203343,0.00281
1203344,0.00305
1203345,0.00301
1203346,0.00248
1203347,0.00231
1203348,0.003
1203349,0.0034
1203350,0.00336
1203351,0.00274
1203352,0.00259
1203353,0.00262
1203354,0.00293
1203355,0.00296
1203356,0.00282
1203357,0.00279
1203358,0.00266
1203359,0.00268
1203360,0.0035
1203361,0.00253
1203362,0.00238
1203363,0.00278
1203364,0.00276
1203365,0.00228
1203366,0.00263
1203367,0.00268
1203368,0.00273
1203369,0.00301
1203370,0.00282
1203371,0.00281
1203372,0.00289
1203373,0.00291
1203374,0.00253
1203375,0.00279
1203376,0.00227
1203377,0.00292
1203378,0.00279
1203379,0.00254
1203380,0.00292
1203381,0.00275
1203382,0.0023
1203383,0.00223
1203384,0.00287
1203385,0.00268
1203386,0.00241
1203387,0.0027
1203388,0.00261
1203389,0.00282
1203390,0.00339
1203391,0.00259
1203392,0.00243
1203393,0.00255
1203394,0.00234
1203395,0.00266
1203396,0.00273
1203397,0.00282
1203398,0.00284
1203399,0.00261
1203400,0.00252
1203401,0.00261
1203402,0.00253
1203403,0.00336
1203404,0.00222
1203405,0.00338
1203406,0.00231
1203407,0.00275
1203408,0.00339
1203409,0.00336
1203410,0.00263
1203412,0.00275
1203413,0.00327
1203414,0.00271
1203415,0.00253
1203416,0.00229
1203417,0.00267
1203418,0.00332
1203419,0.00263
1203420,0.00232
1203421,0.00248
1203422,0.00337
1203423,0.00336
1203424,0.00269
1203425,0.00285
1203426,0.0029
1203427,0.00306
1203428,0.0028
1203429,0.00272
1203430,0.0026
1203431,0.00278
1203432,0.00279
1203433,0.00251
1203434,0.00328
1203435,0.00322
1203436,0.0028
1203437,0.00308
1203438,0.00274
1203439,0.00259
1203440,0.00277
1203441,0.00314
1203442,0.00335
1203443,0.00323
1203444,0.00262
1203445,0.00256
1203446,0.00316
1203447,0.00342
1203448,0.00249
1203449,0.00268
1203450,0.00212
1203451,0.00273
1203452,0.00251
1203453,0.00286
1203454,0.00289
1203455,0.00292
1203456,0.00206
1203457,0.00261
1203458,0.00276
1203459,0.00269
1203460,0.00313
1203461,0.00243
1203462,0.00225
1203463,0.00325
1203464,0.00224
1203465,0.0025
1203466,0.00274
1203467,0.00268
1203468,0.00261
1203469,0.00271
1203470,0.0021
1203477,0.00258
1203479,0.00264
1203480,0.00263
1203481,0.00251
1203482,0.00267
1203483,0.00263
1203484,0.00254
1203485,0.00349
1203486,0.00258
1203487,0.00253
1203488,0.00283
1203489,0.00306
1203490,0.00333
1203491,0.00282
1203492,0.00253
1203493,0.00215
1203494,0.00213
1203495,0.00274
1203496,0.00325
1203497,0.00256
1203498,0.00258
1203499,0.00273
1203500,0.00272
1203501,0.00196
1203502,0.00228
1203503,0.0026
1203504,0.00313
1203505,0.00217
1203506,0.00245
1203507,0.00296
1203508,0.00313
1203509,0.00265
1203510,0.00273
1203512,0.0031
1203513,0.00351
1203514,0.00335
1203515,0.00266
1203516,0.00242
1203517,0.00224
1203518,0.00247
1203519,0.00268
1203520,0.00205
1203521,0.00211
1203522,0.00261
1203523,0.00329
1203524,0.00276
1203525,0.00278
1203526,0.00262
1203527,0.00263
1203528,0.00221
1203529,0.00284
1203530,0.00212
1203531,0.0034
1203532,0.0037
1203533,0.00217
1203534,0.0024
1203535,0.00225
1203536,0.0021
1203537,0.00273
1203538,0.00325
1203539,0.00276
1203540,0.00289
1203541,0.00231
1203542,0.00367
1203543,0.00322
1203544,0.00282
1203545,0.00265
1203546,0.00327
1203547,0.00324
1203548,0.00225
1203549,0.00313
1203550,0.00371
1203551,0.0034
1203552,0.00377
1203553,0.00246
1203554,0.0027
1203556,0.00251
1203557,0.00315
1203558,0.00252
1203559,0.00336
1203560,0.00265
1203561,0.00215
1203562,0.00293
1203563,0.00236
1203564,0.00334
1203565,0.00264
1203566,0.00274
1203567,0.00351
1203568,0.00343
1203569,0.00303
1203570,0.00345
1203571,0.00333
1203572,0.0027
1203573,0.00263
1203574,0.00266
1203575,0.00263
1203576,0.00286
1203577,0.00235
1203578,0.00286
1203579,0.00298
1203580,0.00284
1203581,0.00225
1203582,0.00278
1203583,0.00222
1203584,0.00213
1203585,0.00233
1203586,0.00338
1203587,0.00283
1203588,0.00291
1203589,0.00284
1203590,0.00224
1203591,0.00264
1203592,0.0027
1203593,0.00295
1203594,0.00292
1203595,0.0026
1203596,0.00258
1203597,0.00271
1203598,0.00268
1203599,0.00336
1203600,0.00347
1203601,0.00336
1203602,0.00241
1203603,0.00241
1203604,0.00221
1203605,0.00218
1203606,0.00347
1203607,0.00275
1203608,0.00332
1203609,0.00232
1203610,0.00305
1203612,0.00241
1203613,0.00283
1203614,0.00265
1203615,0.00239
1203616,0.00233
1203617,0.00254
1203618,0.00337
1203619,0.00261
1203620,0.00281
1203621,0.00346
1203622,0.00362
1203623,0.0021
1203624,0.00271
1203625,0.00345
1203626,0.00333
1203627,0.0027
1203628,0.00287
1203629,0.00393
1203630,0.00269
1203631,0.00249
1203632,0.00318
1203633,0.00215
1203634,0.00271
1203635,0.0022
1203636,0.00271
1203637,0.00267
1203638,0.00323
1203639,0.00274
1203640,0.00247
1203641,0.00219
1203642,0.00276
1203643,0.00323
1203644,0.00222
1203645,0.00278
1203646,0.00237
1203647,0.00316
1203648,0.00214
1203649,0.00355
1203650,0.00269
1203651,0.00298
1203652,0.00303
1203653,0.00335
1203654,0.0026
1203655,0.0026
1203656,0.0024
1203657,0.00286
1203658,0.0034
1203659,0.00312
1203660,0.00214
1203661,0.00332
1203662,0.00271
1203663,0.00348
1203664,0.00298
1203665,0.00338
1203666,0.00245
1203667,0.00274
1203668,0.00261
1203669,0.00228
1203670,0.00296
1203671,0.00214
1203672,0.00329
1203673,0.00323
1203674,0.00267
1203675,0.00285
1203676,0.00272
1203677,0.00269
1203678,0.00323
1203679,0.00266
1203680,0.00275
1203681,0.00341
1203682,0.00323
1203683,0.00338
1203684,0.00343
1203685,0.00376
1203686,0.00247
1203687,0.0021
1203688,0.00243
1203689,0.00339
1203690,0.0038
1203691,0.00255
1203692,0.00242
1203693,0.00333
1203694,0.0027
1203695,0.0028
1203696,0.0024
1203697,0.00271
1203698,0.00269
1203699,0.00255
1203701,0.00333
1203702,0.00342
1203703,0.0028
1203704,0.00217
1203705,0.0028
1203706,0.00302
1203707,0.00211
1203708,0.00228
1203709,0.00284
1203710,0.00273
1203712,0.00239
1203713,0.00234
1203714,0.0022
1203715,0.00338
1203716,0.00236
1203717,0.00291
1203718,0.0024
1203719,0.00281
1203720,0.00258
1203721,0.00332
1203722,0.00278
1203723,0.00262
1203724,0.00317
1203725,0.00242
1203726,0.00206
1203727,0.00263
1203728,0.00263
1203729,0.00266
1203730,0.00261
1203731,0.0022
1203732,0.00277
1203733,0.00217
1203734,0.0027
1203735,0.00263
1203736,0.00277
1203737,0.00282
1203738,0.00308
1203739,0.00222
1203740,0.00273
1203741,0.00292
1203742,0.00293
1203743,0.00253
1203744,0.00266
1203745,0.00279
1203746,0.00285
1203747,0.00329
1203748,0.00265
1203749,0.00276
1203750,0.00262
1203751,0.00282
1203752,0.00255
1203753,0.00282
1203754,0.00265
1203755,0.00268
1203756,0.00246
1203757,0.00263
1203758,0.00275
1203759,0.00283
1203760,0.00266
1203761,0.0027
1203762,0.00261
1203763,0.00213
1203764,0.00251
1203765,0.00254
1203766,0.00282
1203767,0.00197
1203768,0.0034
1203769,0.00341
1203770,0.00263
1203771,0.0025
1203772,0.00279
1203773,0.00271
1203774,0.00304
1203775,0.00279
1203776,0.00292
1203777,0.00276
1203778,0.00267
1203779,0.00319
1203780,0.00241
1203781,0.00281
1203782,0.00265
1203783,0.00275
1203784,0.00266
1203785,0.00252
1203786,0.00277
1203787,0.00289
1203788,0.0026
1203789,0.00281
1203790,0.00265
1203791,0.00225
1203792,0.00262
1203793,0.00242
1203794,0.0025
1203795,0.00247
1203796,0.00254
1203797,0.00268
1203798,0.00265
1203799,0.0026
1203800,0.00262
1203801,0.00276
1203802,0.00376
1203803,0.00224
1203804,0.00261
1203805,0.00289
1203806,0.00336
1203807,0.00251
1203808,0.00376
1203809,0.00324
1203810,0.00287
1203812,0.00252
1203813,0.00353
1203814,0.00219
1203815,0.00216
1203816,0.00264
1203817,0.00308
1203818,0.00284
1203819,0.00248
1203820,0.00271
1203821,0.00231
1203822,0.00336
1203823,0.00236
1203824,0.00292
1203825,0.00243
1203826,0.00278
1203827,0.00265
1203828,0.00241
1203829,0.00269
1203830,0.00215
1203831,0.00269
1203832,0.00273
1203833,0.00211
1203834,0.00272
1203835,0.00287
1203836,0.00202
1203837,0.00243
1203838,0.00279
1203839,0.00289
1203840,0.0027
1203841,0.00275
1203842,0.00245
1203843,0.00327
1203844,0.00267
1203845,0.00296
1203846,0.0026
1203847,0.00274
1203848,0.00309
1203849,0.0028
1203850,0.00319
1203851,0.0026
1203852,0.00272
1203853,0.00275
1203854,0.00284
1203855,0.00264
1203856,0.00212
1203857,0.00271
1203858,0.00219
1203859,0.00313
1203861,0.00348
1203862,0.0034
1203863,0.00363
1203864,0.00262
1203865,0.00292
1203866,0.00266
1203867,0.00259
1203868,0.00333
1203869,0.00347
1203870,0.00299
1203871,0.0033
1203872,0.00332
1203873,0.00282
1203874,0.00294
1203875,0.00325
1203876,0.00272
1203877,0.00268
1203878,0.00281
1203879,0.00273
1203880,0.00348
1203881,0.00265
1203882,0.00266
1203883,0.00241
1203884,0.00242
1203885,0.00214
1203886,0.00315
1203887,0.00264
1203888,0.00275
1203889,0.00242
1203890,0.00249
1203891,0.00288
1203892,0.0033
1203893,0.00209
1203894,0.00271
1203895,0.00281
1203896,0.00235
1203897,0.0026
1203898,0.00284
1203899,0.00272
1203900,0.00338
1203901,0.0028
1203902,0.00304
1203903,0.00217
1203904,0.00267
1203905,0.00331
1203906,0.00213
1203907,0.00285
1203908,0.00318
1203909,0.00213
1203910,0.00206
1203912,0.00211
1203913,0.00217
1203914,0.00314
1203915,0.00223
1203916,0.00221
1203917,0.00198
1203918,0.00252
1203919,0.00332
1203920,0.00267
1203921,0.0021
1203922,0.00254
1203923,0.00276
1203924,0.00264
1203925,0.00261
1203926,0.0026
1203927,0.00208
1203928,0.0025
1203929,0.00269
1203930,0.00219
1203931,0.0026
1203932,0.00278
1203933,0.00254
1203934,0.00259
1203935,0.00242
1203936,0.00241
1203937,0.00275
1203938,0.00276
1203939,0.00263
1203940,0.00237
1203941,0.00288
1203942,0.00286
1203943,0.00275
1203944,0.00251
1203945,0.00248
1203946,0.00269
1203947,0.00256
1203948,0.00266
1203949,0.00271
1203951,0.00337
1203952,0.00262
1203953,0.00274
1203954,0.00318
1203955,0.0028
1203956,0.00309
1203957,0.00318
1203960,0.00293
1203961,0.0024
1203962,0.00276
1203963,0.00276
1203964,0.00265
1203965,0.00261
1203966,0.00284
1203967,0.0026
1203968,0.00265
1203969,0.0024
1203970,0.00343
1203971,0.00316
1203972,0.00291
1203973,0.00247
1203974,0.0029
1203975,0.00267
1203977,0.00284
1203978,0.00259
1203979,0.00275
1203980,0.00211
1203981,0.00258
1203982,0.0029
1203983,0.00328
1203984,0.00211
1203985,0.00254
1203986,0.0027
1203987,0.00231
1203988,0.00261
1203989,0.00214
1203990,0.00261
1203991,0.00263
1203992,0.00319
1203993,0.00212
1203994,0.00266
1203995,0.00276
1203996,0.00269
1203997,0.0031
1203998,0.00217
1203999,0.0027
1204131,0.21033
1204200,0.00463
1204201,0.00447
1204202,0.00491
1204203,0.0048
1204205,0.00482
1204206,0.00466
1204207,0.00452
1204208,0.00455
1204209,0.00455
1204210,0.00481
1204212,0.00457
1204213,0.00449
1204214,0.00472
1204215,0.00454
1204216,0.00448
1204217,0.0047
1204218,0.00497
1204219,0.00479
1204220,0.00482
1204221,0.00485
1204222,0.00487
1204223,0.00491
1204224,0.00461
1204225,0.00446
1204226,0.0049
1204227,0.0048
1204228,0.00449
1204229,0.00463
1204230,0.00442
1204231,0.00491
1204232,0.00486
1204233,0.00504
1204234,0.00478
1204235,0.00489
1204236,0.00489
1204237,0.00466
1204238,0.00478
1204239,0.005
1204240,0.00475
1204241,0.00471
1204242,0.00502
1204243,0.00486
1204244,0.00511
1204245,0.00482
1204246,0.00496
1204247,0.00484
1204248,0.00502
1204249,0.00486
1204250,0.00496
1204251,0.00482
1204252,0.00497
1204253,0.00494
1204254,0.00482
1204255,0.00515
1204256,0.00513
1204257,0.00516
1204258,0.00475
1204259,0.00489
1204260,0.00486
1204261,0.00477
1204262,0.00471
1204263,0.00495
1204264,0.00501
1204265,0.00482
1204266,0.00486
1204267,0.00486
1204268,0.00509
1204269,0.00482
1204270,0.00481
1204271,0.00501
1204272,0.00482
1204274,0.00482
1204275,0.00502
1204276,0.00504
1204277,0.00475
1204278,0.00489
1204279,0.00476
1204280,0.00486
1204281,0.00482
1204282,0.00493
1204283,0.0046
1204284,0.00437
1204285,0.00484
1204286,0.00477
1204287,0.00495
1204288,0.00482
1204289,0.00508
1204290,0.00471
1204291,0.00461
1204292,0.00488
1204293,0.0047
1204294,0.00464
1204295,0.00461
1204296,0.00474
1204297,0.00476
1204298,0.00472
1204299,0.00501
1204300,0.00469
1204301,0.00486
1204302,0.00475
1204303,0.00484
1204304,0.00484
1204305,0.00491
1204306,0.00471
1204307,0.00486
1204308,0.00496
1204309,0.00479
1204312,0.00493
1204313,0.00459
1204314,0.00465
1204315,0.00459
1204316,0.00455
1204317,0.00471
1204318,0.0048
1204319,0.00477
1204320,0.00502
1204321,0.00476
1204322,0.00482
1204323,0.00479
1204324,0.00504
1204325,0.00517
1204326,0.00494
1204327,0.00488
1204328,0.00496
1204329,0.00475
1204330,0.00477
1204331,0.0049
1204332,0.00486
1204333,0.00482
1204334,0.00522
1204335,0.0048
1204336,0.00478
1204337,0.00484
1204338,0.00494
1204339,0.00511
1204340,0.00484
1204341,0.00508
1204342,0.00496
1204343,0.0048
1204344,0.005
1204345,0.00504
1204346,0.00497
1204347,0.00476
1204348,0.00486
1204349,0.00503
1204350,0.00468
1204351,0.00465
1204352,0.00469
1204353,0.00482
1204354,0.00473
1204355,0.00496
1204356,0.00513
1204357,0.00479
1204358,0.00481
1204359,0.00486
1204360,0.00458
1204361,0.00482
1204362,0.00488
1204363,0.00496
1204364,0.00481
1204365,0.00502
1204366,0.00477
1204367,0.00499
1204368,0.00462
1204369,0.00506
1204370,0.00461
1204371,0.00491
1204372,0.00497
1204373,0.00491
1204374,0.00478
1204375,0.0048
1204376,0.00482
1204377,0.00467
1204378,0.00481
1204379,0.0047
1204380,0.00486
1204381,0.00463
1204382,0.00494
1204383,0.0049
1204384,0.00452
1204385,0.00484
1204386,0.00469
1204387,0.00463
1204388,0.00497
1204389,0.00497
1204390,0.00488
1204391,0.00486
1204392,0.00503
1204393,0.00482
1204394,0.00484
1204395,0.00464
1204396,0.00456
1204397,0.00485
1204398,0.00463
1204399,0.00462
1204400,0.00477
1204401,0.00463
1204402,0.00484
1204403,0.00491
1204404,0.00482
1204405,0.00484
1204406,0.00491
1204407,0.00482
1204408,0.00486
1204409,0.00462
1204410,0.00503
1204412,0.00473
1204413,0.00473
1204414,0.00482
1204415,0.00492
1204416,0.00468
1204417,0.00482
1204418,0.00484
1204419,0.00484
1204420,0.00454
1204421,0.00486
1204422,0.00486
1204423,0.00473
1204424,0.00481
1204425,0.00489
1204426,0.00489
1204427,0.00481
1204428,0.00477
1204429,0.00482
1204430,0.00477
1204432,0.00468
1204433,0.00485
1204434,0.00486
1204435,0.00483
1204436,0.00468
1204437,0.00467
1204438,0.00479
1204439,0.00477
1204440,0.00419
1204441,0.00504
1204442,0.00451
1204443,0.00478
1204444,0.00486
1204445,0.00491
1204446,0.00476
1204447,0.00501
1204448,0.00486
1204449,0.00493
1204450,0.00493
1204451,0.00497
1204452,0.00489
1204453,0.00494
1204454,0.00484
1204455,0.00452
1204456,0.00481
1204457,0.00458
1204458,0.00483
1204459,0.00452
1204461,0.00482
1204462,0.00486
1204463,0.00465
1204464,0.0048
1204465,0.00466
1204466,0.0048
1204467,0.0049
1204468,0.00478
1204469,0.00473
1204470,0.00478
1204471,0.00496
1204472,0.00482
1204473,0.00493
1204474,0.00502
1204475,0.00491
1204476,0.00508
1204477,0.00471
1204478,0.00491
1204479,0.00482
1204480,0.00481
1204481,0.00476
1204482,0.00529
1204483,0.00496
1204484,0.0048
1204485,0.00491
1204486,0.0048
1204487,0.005
1204488,0.00521
1204489,0.00494
1204490,0.00479
1204491,0.00476
1204492,0.00482
1204493,0.00474
1204494,0.00469
1204495,0.00483
1204496,0.00476
1204497,0.00471
1204498,0.0048
1204499,0.00465
1204500,0.00488
1204501,0.00484
1204502,0.00469
1204503,0.00475
1204504,0.00516
1204505,0.00475
1204506,0.00463
1204507,0.00437
1204508,0.00463
1204509,0.00466
1204510,0.00479
1204512,0.00474
1204513,0.00462
1204514,0.00491
1204515,0.0047
1204516,0.00462
1204517,0.00462
1204518,0.00463
1204519,0.00463
1204520,0.00499
1204521,0.00477
1204522,0.00486
1204523,0.00509
1204524,0.00482
1204525,0.00478
1204526,0.00503
1204527,0.00445
1204528,0.0049
1204529,0.00502
1204530,0.00462
1204531,0.00479
1204532,0.00503
1204533,0.00484
1204534,0.005
1204535,0.00468
1204536,0.00471
1204537,0.0051
1204538,0.00482
1204539,0.00479
1204540,0.00484
1204541,0.0048
1204542,0.00457
1204543,0.00457
1204544,0.00482
1204545,0.00465
1204546,0.00503
1204547,0.00487
1204548,0.00491
1204549,0.00481
1204550,0.00484
1204551,0.00462
1204552,0.00482
1204553,0.00475
1204554,0.00487
1204556,0.00497
1204557,0.00501
1204558,0.00477
1204559,0.00482
1204560,0.00457
1204561,0.00463
1204562,0.00482
1204563,0.00475
1204564,0.0053
1204565,0.00474
1204566,0.00479
1204567,0.00489
1204568,0.00485
1204569,0.00482
1204570,0.00495
1204571,0.00496
1204572,0.00486
1204573,0.00482
1204574,0.00487
1204575,0.00484
1204576,0.00491
1204577,0.00482
1204578,0.00468
1204579,0.00484
1204580,0.00467
1204581,0.00458
1204582,0.00494
1204583,0.00494
1204585,0.0049
1204586,0.00467
1204587,0.0047
1204588,0.00505
1204589,0.00486
1204590,0.00495
1204591,0.00477
1204592,0.00447
1204593,0.00407
1204594,0.00469
1204595,0.00473
1204596,0.00485
1204597,0.00455
1204598,0.00462
1204599,0.00504
1204600,0.00493
1204601,0.00466
1204602,0.00463
1204603,0.00469
1204604,0.00468
1204605,0.00472
1204606,0.00483
1204607,0.00481
1204608,0.00477
1204609,0.00477
1204612,0.00456
1204613,0.00482
1204614,0.00484
1204615,0.00496
1204616,0.00471
1204617,0.00482
1204618,0.00484
1204619,0.0049
1204620,0.00501
1204621,0.00476
1204622,0.00473
1204623,0.00505
1204624,0.00484
1204625,0.00497
1204626,0.00471
1204627,0.00481
1204628,0.00477
1204629,0.00478
1204630,0.00479
1204631,0.0046
1204632,0.00453
1204633,0.00454
1204634,0.0049
1204635,0.00484
1204636,0.00517
1204637,0.00482
1204638,0.00499
1204639,0.00487
1204640,0.00463
1204641,0.00496
1204642,0.00529
1204643,0.00493
1204644,0.00475
1204645,0.00497
1204646,0.00482
1204647,0.00442
1204648,0.00491
1204649,0.00476
1204650,0.00469
1204651,0.00466
1204652,0.0048
1204653,0.00484
1204654,0.00515
1204655,0.00475
1204656,0.00482
1204657,0.0048
1204658,0.00477
1204659,0.00491
1204660,0.00463
1204661,0.00499
1204662,0.00475
1204663,0.00485
1204664,0.0047
1204665,0.00471
1204666,0.00497
1204667,0.00481
1204668,0.00462
1204669,0.00443
1204670,0.00477
1204671,0.00483
1204672,0.00418
1204673,0.00474
1204674,0.00478
1204675,0.00499
1204676,0.00482
1204677,0.00497
1204678,0.0048
1204679,0.00475
1204680,0.00462
1204681,0.0048
1204682,0.00484
1204683,0.00508
1204684,0.00475
1204685,0.00502
1204686,0.00479
1204687,0.0051
1204688,0.00496
1204689,0.00502
1204690,0.00462
1204691,0.00501
1204692,0.00495
1204693,0.0046
1204694,0.00483
1204695,0.00463
1204696,0.00463
1204697,0.00486
1204698,0.00481
1204699,0.00487
1204700,0.00482
1204701,0.00496
1204702,0.0048
1204703,0.0048
1204704,0.00479
1204705,0.00503
1204706,0.00484
1204707,0.00476
1204708,0.00465
1204709,0.00469
1204710,0.00472
1204712,0.00482
1204713,0.00459
1204714,0.00478
1204715,0.00476
1204716,0.00474
1204717,0.00512
1204718,0.00476
