prefix,rate
1705431,0.0034
1705432,0.0034
1705433,0.0034
1705434,0.0034
1705435,0.0038
1705436,0.0034
1705437,0.0034
1705438,0.0034
1705439,0.0034
1705440,0.0034
1705441,0.0034
1705442,0.0046
1705443,0.0038
1705444,0.0034
1705445,0.0034
1705446,0.0034
1705447,0.0034
1705448,0.0038
1705449,0.004
1705450,0.004
1705451,0.0044
1705452,0.0044
1705453,0.0044
1705454,0.0034
1705455,0.0034
1705456,0.0034
1705457,0.0034
1705458,0.0034
1705459,0.0044
1705461,0.0038
1705462,0.0044
1705463,0.0053
1705464,0.0034
1705465,0.0038
1705466,0.0038
1705467,0.0046
1705469,0.0053
1705470,0.0034
1705471,0.0034
1705472,0.0034
1705473,0.0038
1705474,0.0034
1705475,0.0034
1705476,0.0034
1705477,0.0038
1705478,0.0038
1705479,0.0034
1705480,0.0044
1705481,0.0034
1705482,0.004
1705483,0.0044
1705484,0.0034
1705485,0.0044
1705486,0.0044
1705487,0.0038
1705488,0.0038
1705489,0.0034
1705490,0.0044
1705491,0.0038
1705492,0.0034
1705493,0.0034
1705494,0.0038
1705495,0.0038
1705496,0.0046
1705497,0.0038
1705498,0.0038
1705499,0.0044
1705500,0.0038
1705501,0.004
1705502,0.0046
1705503,0.0034
1705504,0.0034
1705505,0.0034
1705506,0.0038
1705507,0.0038
1705508,0.0034
1705509,0.0038
1705510,0.0038
1705511,0.0105
1705512,0.0044
1705513,0.0038
1705514,0.0034
1705515,0.0038
1705516,0.0034
1705517,0.0034
1705518,0.0038
1705520,0.0034
1705521,0.0034
1705522,0.0034
1705523,0.0034
1705524,0.0034
1705525,0.0034
1705526,0.0034
1705527,0.0034
1705528,0.0034
1705529,0.0044
1705530,0.004
1705531,0.0042
1705532,0.004
1705533,0.0034
1705534,0.0034
1705535,0.004
1705536,0.0038
1705538,0.0034
1705539,0.0034
1705540,0.004
1705541,0.0034
1705542,0.0034
1705543,0.0034
1705544,0.0042
1705545,0.0053
1705546,0.0044
1705547,0.0046
1705549,0.0034
1705550,0.0044
1705551,0.0044
1705552,0.0038
1705553,0.0044
1705554,0.0044
1705555,0.0117
1705556,0.0038
1705557,0.004
1705558,0.004
1705559,0.0042
1705560,0.0034
1705561,0.0034
1705562,0.0034
1705563,0.0042
1705564,0.0034
1705565,0.0053
1705566,0.0034
1705567,0.0042
1705568,0.0053
1705569,0.0053
1705570,0.0042
1705571,0.0034
1705572,0.0042
1705573,0.0046
1705574,0.0044
1705575,0.0042
1705576,0.0034
1705577,0.004
1705578,0.0034
1705579,0.0042
1705580,0.0034
1705581,0.0034
1705582,0.0034
1705583,0.0034
1705585,0.0038
1705586,0.0034
1705587,0.0034
1705588,0.0034
1705589,0.0038
1705590,0.0034
1705591,0.0034
1705592,0.0034
1705593,0.0034
1705594,0.0038
1705595,0.0034
1705596,0.0034
1705597,0.0034
1705598,0.0044
1705599,0.0034
1705600,0.0044
1705601,0.0044
1705602,0.0044
1705603,0.0044
1705604,0.0046
1705605,0.0044
1705606,0.0034
1705607,0.0034
1705608,0.0046
1705609,0.0044
1705611,0.0111
1705612,0.0044
1705614,0.004
1705615,0.004
1705616,0.004
1705617,0.004
1705618,0.0034
1705619,0.0034
1705620,0.0042
1705621,0.0046
1705622,0.0042
1705623,0.0034
1705624,0.0053
1705625,0.0094
1705626,0.0034
1705627,0.0034
1705628,0.0042
1705629,0.0048
1705630,0.0042
1705631,0.0046
1705632,0.0034
1705633,0.004
1705634,0.0053
1705635,0.0034
1705636,0.0034
1705637,0.0034
1705638,0.0053
1705639,0.0034
1705640,0.0034
1705641,0.004
1705642,0.0053
1705643,0.0053
1705644,0.0046
1705645,0.0038
1705646,0.0034
1705647,0.0044
1705648,0.0053
1705649,0.0034
1705650,0.0042
1705651,0.0038
1705652,0.0034
1705653,0.0034
1705654,0.0034
1705655,0.0046
1705656,0.0034
1705657,0.0034
1705658,0.0042
1705659,0.0044
1705660,0.0044
1705661,0.0044
1705662,0.0034
1705663,0.0034
1705664,0.0038
1705665,0.0044
1705666,0.0044
1705667,0.0034
1705668,0.0038
1705669,0.0034
1705670,0.0034
1705671,0.0034
1705672,0.0053
1705673,0.0034
1705674,0.0034
1705675,0.0034
1705676,0.0042
1705677,0.0034
1705678,0.0053
1705679,0.0034
1705680,0.0042
1705681,0.0038
1705682,0.0034
1705684,0.0034
1705685,0.0034
1705686,0.0048
1705687,0.0034
1705688,0.0034
1705689,0.0034
1705690,0.0034
1705691,0.0044
1705692,0.0034
1705693,0.0034
1705694,0.0034
1705695,0.0034
1705696,0.0034
1705697,0.0044
1705698,0.0034
1705699,0.0044
1705700,0.0044
1705701,0.004
1705702,0.004
1705703,0.004
1705704,0.004
1705706,0.0034
1705707,0.004
1705708,0.0034
1705709,0.004
1705710,0.004
1705711,0.0105
1705712,0.0034
1705713,0.0034
1705714,0.0044
1705715,0.0034
1705716,0.0034
1705717,0.0038
1705718,0.0034
1705719,0.0034
1705720,0.0034
1705721,0.0034
1705722,0.0034
1705723,0.0034
1705724,0.0034
1705725,0.0034
1705726,0.0034
1705727,0.0034
1705728,0.0034
1705729,0.0038
1705730,0.0034
1705731,0.0034
1705732,0.0034
1705733,0.0034
1705734,0.0034
1705735,0.0034
1705736,0.0044
1705737,0.0034
1705738,0.0034
1705739,0.0034
1705740,0.0034
1705741,0.0034
1705742,0.0034
1705743,0.0034
1705744,0.0034
1705745,0.0034
1705746,0.0034
1705747,0.0044
1705748,0.0034
1705749,0.0034
1705750,0.0034
1705751,0.0034
1705752,0.0038
1705753,0.0034
1705754,0.0034
1705755,0.0034
1705756,0.0034
1705757,0.0034
1705758,0.0034
1705759,0.0034
1705760,0.0034
1705761,0.0034
1705762,0.0034
1705763,0.0044
1705764,0.0034
1705765,0.0038
1705766,0.0034
1705767,0.0034
1705768,0.0034
1705769,0.0034
1705770,0.0038
1705771,0.0038
1705772,0.0038
1705773,0.004
1705774,0.0034
1705775,0.0042
1705776,0.0034
1705777,0.0034
1705778,0.0034
1705779,0.0034
1705780,0.0038
1705781,0.0034
1705782,0.0034
1705783,0.0034
1705784,0.0034
1705785,0.0034
1705786,0.0034
1705787,0.0034
1705788,0.0034
1705789,0.0038
1705790,0.0034
1705791,0.0034
1705792,0.0034
1705793,0.0034
1705794,0.0034
1705795,0.0034
1705796,0.0034
1705797,0.0034
1705798,0.0044
1705799,0.0034
1705800,0.0044
1705801,0.0034
1705802,0.0044
1705803,0.0046
1705804,0.0034
1705805,0.004
1705806,0.004
1705808,0.0034
1705809,0.004
1705811,0.0105
1705812,0.0038
1705813,0.0034
1705814,0.0044
1705815,0.004
1705816,0.0034
1705817,0.0034
1705818,0.0034
1705820,0.0044
1705821,0.0034
1705822,0.0038
1705823,0.004
1705824,0.0044
1705825,0.0034
1705826,0.0034
1705827,0.0034
1705828,0.0034
1705829,0.004
1705830,0.0044
1705831,0.004
1705832,0.0044
1705833,0.0038
1705834,0.0034
1705835,0.0038
1705836,0.004
1705837,0.0038
1705838,0.0038
1705839,0.0044
1705840,0.0034
1705841,0.0044
1705842,0.0034
1705843,0.0034
1705844,0.0034
1705845,0.0034
1705846,0.0046
1705847,0.0034
1705848,0.0034
1705849,0.0034
1705850,0.0046
1705852,0.0034
1705853,0.0034
1705854,0.0034
1705855,0.0034
1705856,0.0034
1705857,0.0034
1705858,0.0034
1705859,0.0048
1705860,0.0038
1705861,0.0044
1705862,0.0034
1705863,0.0034
1705864,0.0034
1705865,0.0034
1705866,0.0034
1705867,0.0034
1705868,0.0038
1705869,0.0034
1705870,0.0034
1705872,0.0044
1705874,0.0038
1705875,0.004
1705876,0.0034
1705877,0.0034
1705878,0.0034
1705879,0.0034
1705880,0.0042
1705881,0.004
1705882,0.0034
1705883,0.0044
1705884,0.0034
1705885,0.004
1705886,0.0034
1705887,0.0034
1705888,0.0034
1705889,0.004
1705890,0.0034
1705891,0.0044
1705892,0.0053
1705893,0.0044
1705894,0.0034
1705895,0.0044
1705896,0.0034
1705897,0.0034
1705898,0.0034
1705899,0.0034
1705900,0.0044
1705901,0.0048
1705902,0.0034
1705903,0.0044
1705904,0.0044
1705905,0.0038
1705906,0.0044
1705907,0.0044
1705908,0.004
1705909,0.004
1705910,0.004
1705911,0.0109
1705912,0.0053
1705913,0.0042
1705914,0.0046
1705915,0.004
1705916,0.0044
1705917,0.0034
1705918,0.0034
1705919,0.0034
1705920,0.0034
1705921,0.0044
1705922,0.0034
1705923,0.0034
1705924,0.0034
1705925,0.0044
1705926,0.0034
1705927,0.0034
1705928,0.0034
1705929,0.0034
1705930,0.0034
1705931,0.0034
1705932,0.0042
1705933,0.0034
1705934,0.0034
1705935,0.0038
1705936,0.0034
1705937,0.0034
1705938,0.0034
1705939,0.0034
1705940,0.0046
1705941,0.0034
1705942,0.0034
1705943,0.0034
1705944,0.0055
1705945,0.0034
1705946,0.0034
1705947,0.0038
1705948,0.004
1705949,0.0034
1705950,0.0105
1705951,0.0038
1705952,0.0034
1705953,0.0034
1705954,0.0038
1705955,0.0034
1705956,0.0034
1705957,0.0034
1705958,0.0073
1705959,0.0078
1705960,0.0042
1705961,0.0053
1705962,0.0042
1705963,0.0038
1705964,0.0034
1705965,0.004
1705966,0.0034
1705967,0.0034
1705968,0.0034
1705969,0.0034
1705970,0.0034
1705971,0.0034
1705972,0.0044
1705973,0.0038
1705974,0.0034
1705975,0.0034
1705976,0.0048
1705977,0.0034
1705978,0.0034
1705979,0.0038
1705980,0.004
1705981,0.0034
1705982,0.004
1705983,0.0034
1705984,0.0034
1705985,0.0034
1705986,0.0044
1705987,0.0034
1705988,0.0034
1705989,0.0034
1705990,0.0042
1705991,0.0034
1705992,0.0034
1705993,0.0034
1705994,0.0034
1705995,0.004
1705996,0.004
1705997,0.0034
1705998,0.004
1705999,0.004
1706024,0.0353
1706028,0.0348
1706067,0.0144
1706078,0.0103
1706200,0.0046
1706201,0.0053
1706202,0.005
1706203,0.0034
1706204,0.0025
1706205,0.1186
1706206,0.0048
1706207,0.0046
1706208,0.0034
1706209,0.003
1706210,0.0034
1706211,0.0328
1706212,0.0044
1706213,0.0034
1706214,0.0019
1706215,0.0046
1706216,0.0053
1706217,0.004
1706218,0.0059
1706219,0.0044
1706220,0.0046
1706221,0.003
1706222,0.0067
1706223,0.0038
1706224,0.0023
1706225,0.0048
1706226,0.004
1706227,0.0034
1706228,0.0034
1706229,0.0084
1706230,0.0019
1706231,0.0046
1706232,0.0034
1706233,0.0034
1706234,0.003
1706235,0.0034
1706236,0.0028
1706237,0.0044
1706238,0.0034
1706239,0.0061
1706240,0.0075
1706241,0.0048
1706242,0.0034
1706243,0.003
1706244,0.0023
1706245,0.003
1706246,0.0034
1706247,0.0048
1706248,0.0057
1706249,0.0021
1706250,0.0025
1706251,0.0046
1706252,0.0046
1706253,0.0088
1706254,0.0065
1706255,0.0046
1706256,0.0057
1706257,0.0025
1706258,0.008
1706259,0.004
1706260,0.004
1706261,0.0025
1706262,0.003
1706263,0.0053
1706264,0.0025
1706265,0.0044
1706266,0.0048
1706267,0.0065
1706268,0.0098
1706269,0.0082
1706270,0.004
1706271,0.004
1706272,0.004
1706273,0.0078
1706274,0.0065
1706275,0.0034
1706276,0.0078
1706277,0.004
1706278,0.004
1706279,0.0038
1706280,0.0048
1706281,0.004
1706282,0.004
1706283,0.003
1706284,0.0055
1706285,0.0071
1706286,0.0044
1706287,0.0075
1706288,0.0034
1706289,0.0061
1706290,0.003
1706291,0.003
1706292,0.0034
1706293,0.0071
1706294,0.0065
1706295,0.003
1706296,0.0053
1706297,0.004
1706298,0.0057
1706299,0.0044
1706300,0.0048
1706301,0.0034
1706302,0.0023
1706303,0.0034
1706304,0.0025
1706305,0.0038
1706306,0.0059
1706307,0.0046
1706308,0.0053
1706309,0.0034
1706310,0.0034
1706311,0.0328
1706312,0.0025
1706313,0.0044
1706314,0.0053
1706315,0.0061
1706316,0.003
1706317,0.0023
1706318,0.0023
1706319,0.0023
1706320,0.0023
1706321,0.003
1706322,0.0023
1706323,0.0023
1706324,0.0025
1706325,0.0023
1706326,0.0023
1706327,0.0023
1706328,0.0038
1706329,0.0023
1706330,0.0023
1706331,0.0025
1706332,0.0059
1706333,0.0061
1706334,0.0046
1706335,0.003
1706336,0.003
1706337,0.0046
1706338,0.0023
1706339,0.0023
1706340,0.0023
1706341,0.0057
1706342,0.0028
1706343,0.0034
1706344,0.0044
1706345,0.1186
1706346,0.0053
1706347,0.0053
1706348,0.0044
1706349,0.0046
1706350,0.0023
1706351,0.0065
1706352,0.003
1706353,0.003
1706354,0.0034
1706355,0.003
1706356,0.0044
1706357,0.0028
1706358,0.0038
1706359,0.0073
1706360,0.0053
1706361,0.0053
1706362,0.0048
1706363,0.0038
1706364,0.0034
1706365,0.0046
1706366,0.0023
1706367,0.0053
1706368,0.0034
1706369,0.0034
1706370,0.004
1706371,0.0053
1706372,0.0046
1706373,0.0065
1706374,0.0119
1706375,0.0098
1706376,0.0121
1706377,0.0098
1706378,0.0034
1706379,0.0044
1706380,0.0044
1706381,0.0044
1706382,0.01
1706383,0.0025
1706384,0.004
1706385,0.0057
1706386,0.0059
1706387,0.0034
1706388,0.0053
1706389,0.003
1706390,0.0038
1706391,0.0048
1706392,0.0023
1706393,0.0048
1706394,0.0065
1706395,0.0025
1706396,0.004
1706397,0.0044
1706398,0.0098
1706399,0.0053
1706400,0.0023
1706401,0.0023
1706402,0.0063
1706403,0.0025
1706404,0.0178
1706405,0.0025
1706406,0.0065
1706407,0.0025
1706408,0.0025
1706409,0.0061
1706410,0.0034
1706411,0.0328
1706412,0.0046
1706413,0.0034
1706414,0.0057
1706415,0.0023
1706416,0.0053
1706417,0.0044
1706418,0.0025
1706419,0.0059
1706420,0.0075
1706421,0.0053
1706422,0.0032
1706423,0.0034
1706424,0.0025
1706425,0.003
1706426,0.0034
1706427,0.0053
1706428,0.0038
1706429,0.004
1706430,0.0019
1706431,0.0025
1706432,0.0034
1706433,0.0053
1706434,0.0044
1706435,0.004
1706436,0.0046
1706437,0.0034
1706438,0.0025
1706439,0.0044
1706440,0.0205
1706441,0.0067
1706442,0.0067
1706443,0.0025
1706444,0.003
1706445,0.0023
1706446,0.003
1706447,0.0034
1706448,0.1186
1706449,0.0057
1706450,0.0034
1706451,0.0044
1706452,0.0053
1706453,0.0034
1706454,0.003
1706455,0.0023
1706456,0.0071
1706457,0.0023
1706458,0.0053
1706459,0.0059
1706460,0.004
1706461,0.0061
1706462,0.0098
1706463,0.0044
1706464,0.0044
1706465,0.003
1706466,0.0023
1706467,0.0038
1706468,0.003
1706469,0.0034
1706470,0.0046
1706471,0.0046
1706472,0.0048
1706473,0.0053
1706474,0.0053
1706475,0.0028
1706476,0.0048
1706477,0.0046
1706478,0.003
1706479,0.1186
1706480,0.003
1706481,0.0034
1706482,0.004
1706483,0.0025
1706484,0.003
1706485,0.0028
1706486,0.0038
1706487,0.0046
1706488,0.0059
1706489,0.0048
1706490,0.0053
1706491,0.0048
1706492,0.0038
1706493,0.0032
1706494,0.0025
1706495,0.0046
1706496,0.0023
1706497,0.0059
1706498,0.0053
1706499,0.0053
1706500,0.0042
1706501,0.0025
1706502,0.0059
1706503,0.0046
1706504,0.004
1706505,0.0023
1706506,0.0025
1706507,0.0023
1706508,0.0046
1706509,0.0065
1706510,0.0025
1706511,0.0328
1706512,0.0053
1706513,0.0023
1706514,0.0034
1706515,0.0067
1706516,0.004
1706517,0.004
1706518,0.0059
1706519,0.009
1706520,0.0046
1706521,0.0025
1706522,0.0025
1706523,0.0046
1706524,0.004
1706525,0.0053
1706526,0.0046
1706527,0.0044
1706528,0.0038
1706529,0.0086
1706530,0.0059
1706531,0.0044
1706532,0.0032
1706533,0.0042
1706534,0.0025
1706535,0.0059
1706536,0.0046
1706537,0.0053
1706538,0.0038
1706539,0.004
1706540,0.0053
1706541,0.0034
1706542,0.0025
1706543,0.0028
1706544,0.003
1706545,0.003
1706546,0.003
1706547,0.003
1706548,0.003
1706549,0.0034
1706550,0.0034
1706551,0.0046
1706552,0.003
1706553,0.0028
1706554,0.0034
1706555,0.0159
1706556,0.0034
1706557,0.0028
1706558,0.0046
1706559,0.003
1706560,0.003
1706561,0.0034
1706562,0.0034
1706563,0.003
1706564,0.0023
1706565,0.0034
1706566,0.0023
1706567,0.003
1706568,0.0034
1706569,0.0034
1706570,0.0023
1706571,0.0025
1706572,0.0059
1706573,0.0023
1706574,0.0023
1706575,0.0023
1706576,0.0025
1706577,0.0025
1706578,0.0023
1706579,0.0044
1706580,0.0023
1706581,0.0053
1706582,0.0084
1706583,0.003
1706584,0.0061
1706585,0.0023
1706586,0.0023
1706587,0.0025
1706588,0.0023
1706589,0.0059
1706590,0.0061
1706591,0.0023
1706592,0.0034
1706593,0.0046
1706594,0.0023
1706595,0.0034
1706596,0.0025
1706597,0.0028
1706598,0.0034
1706599,0.0048
1706600,0.0034
1706601,0.0025
1706602,0.003
1706603,0.0025
1706604,0.0053
1706605,0.0034
1706606,0.1186
1706607,0.0019
1706608,0.0055
1706609,0.0046
1706610,0.0023
1706611,0.0328
1706612,0.0044
1706613,0.0028
1706614,0.0023
1706615,0.0065
1706616,0.0044
1706617,0.0053
1706618,0.0053
1706619,0.0059
1706620,0.0019
1706621,0.0025
1706622,0.0025
1706623,0.0025
1706624,0.0034
1706625,0.0034
1706626,0.0034
1706627,0.004
1706628,0.0028
1706629,0.0034
1706630,0.0205
1706631,0.0053
1706632,0.0078
1706633,0.0078
1706634,0.0048
1706635,0.0082
1706636,0.0078
1706637,0.003
1706638,0.004
1706639,0.0038
1706640,0.004
1706641,0.003
1706642,0.0044
1706643,0.0046
1706644,0.0025
1706645,0.0046
1706646,0.0046
1706647,0.0055
1706648,0.0053
1706649,0.0023
1706650,0.0034
1706651,0.0034
1706652,0.003
1706653,0.0025
1706654,0.003
1706655,0.0034
1706656,0.0046
1706657,0.0094
1706658,0.0038
1706659,0.0025
1706660,0.0025
1706661,0.0025
1706662,0.0053
1706663,0.003
1706664,0.0042
1706665,0.0084
1706666,0.0034
1706667,0.0034
1706668,0.0065
1706669,0.0053
1706670,0.004
1706671,0.0023
1706672,0.0034
1706673,0.004
1706674,0.004
1706675,0.0034
1706676,0.0023
1706677,0.003
1706678,0.0067
1706679,0.0048
1706680,0.0046
1706681,0.0046
1706682,0.003
1706683,0.0034
1706684,0.0034
1706685,0.0034
1706686,0.0025
1706687,0.003
1706688,0.0048
1706689,0.0034
1706690,0.0019
1706691,0.0038
1706692,0.004
1706693,0.0038
1706694,0.004
1706695,0.004
1706696,0.0075
1706697,0.0078
1706698,0.0067
1706699,0.0023
1706700,0.0328
1706701,0.0038
1706702,0.0034
1706703,0.0044
1706704,0.1186
1706705,0.0075
1706706,0.1186
1706707,0.0044
1706708,0.0046
1706709,0.0038
1706710,0.0019
1706711,0.0328
1706712,0.004
1706713,0.0046
1706714,0.0061
1706715,0.0038
1706716,0.0023
1706717,0.0023
1706718,0.0055
1706719,0.0048
1706720,0.1186
1706721,0.0025
1706722,0.0028
1706723,0.0034
1706724,0.0025
1706725,0.0019
1706726,0.0025
1706727,0.0028
1706728,0.004
1706729,0.0038
1706730,0.0034
1706731,0.0034
1706732,0.0048
1706733,0.0025
1706734,0.004
1706735,0.1186
1706736,0.0034
1706737,0.003
1706738,0.0028
1706739,0.0034
1706740,0.0019
1706741,0.0023
1706742,0.0038
1706743,0.0034
1706744,0.0025
1706745,0.0048
1706746,0.004
1706747,0.0038
1706748,0.0025
1706749,0.0025
1706750,0.0046
1706751,0.0025
1706752,0.003
1706753,0.0038
1706754,0.0048
1706755,0.0023
1706756,0.003
1706757,0.003
1706758,0.0048
1706759,0.0028
1706760,0.0025
1706761,0.0053
1706762,0.1186
1706763,0.003
1706764,0.0042
1706765,0.0034
1706766,0.0048
1706767,0.0057
1706768,0.0053
1706769,0.0034
1706770,0.0063
1706771,0.003
1706772,0.0034
1706773,0.0057
1706774,0.0034
1706775,0.0053
1706776,0.0044
1706777,0.0034
1706778,0.0046
1706779,0.0038
1706780,0.0046
1706781,0.0044
1706782,0.0053
1706783,0.0034
1706784,0.0048
1706785,0.0038
1706786,0.0034
1706787,0.0025
1706788,0.0034
1706789,0.0034
1706790,0.0034
1706791,0.0025
1706792,0.0034
1706793,0.0034
1706794,0.0071
1706795,0.0032
1706796,0.0034
1706797,0.0028
1706798,0.0034
1706799,0.0023
1706800,0.0053
1706801,0.0025
1706802,0.0034
1706803,0.1186
1706804,0.0032
1706805,0.0063
1706806,0.0048
1706807,0.0034
1706808,0.0075
1706809,0.0048
1706810,0.0042
1706811,0.0457
1706812,0.0034
1706813,0.0025
1706814,0.0063
1706815,0.003
1706816,0.0025
1706817,0.0023
1706818,0.0023
1706819,0.0023
1706820,0.0034
1706821,0.0025
1706822,0.0044
1706823,0.0028
1706824,0.0034
1706825,0.0023
1706826,0.0034
1706827,0.0038
1706828,0.0034
1706829,0.0023
1706830,0.0023
1706831,0.0023
1706832,0.0023
1706833,0.0023
1706834,0.0023
1706835,0.0044
1706836,0.0023
1706837,0.0034
1706838,0.0098
1706839,0.0044
1706840,0.0023
1706841,0.0038
1706842,0.003
1706843,0.0038
1706844,0.0034
1706845,0.0034
1706846,0.004
1706847,0.0025
1706848,0.0034
1706849,0.0025
1706850,0.0078
1706851,0.0046
1706852,0.0128
1706853,0.0046
1706854,0.0034
1706855,0.0034
1706856,0.0098
1706857,0.0034
1706858,0.0034
1706859,0.0044
1706860,0.0034
1706861,0.0034
1706862,0.0032
1706863,0.003
1706864,0.005
1706865,0.0044
1706866,0.0038
1706867,0.0044
1706868,0.0034
1706869,0.0038
1706870,0.0048
1706871,0.0023
1706872,0.0023
1706873,0.0038
1706874,0.0053
1706875,0.0057
1706876,0.004
1706877,0.0065
1706878,0.0044
1706879,0.0034
1706880,0.003
1706881,0.0023
1706882,0.0034
1706883,0.0028
1706884,0.0034
1706885,0.0034
1706886,0.0044
1706887,0.0023
1706888,0.0059
1706889,0.0023
1706890,0.0025
1706891,0.0034
1706892,0.0044
1706893,0.1186
1706894,0.0044
1706895,0.004
1706896,0.005
1706897,0.0023
1706898,0.004
1706899,0.0075
1706900,0.0065
1706901,0.0023
1706902,0.0048
1706903,0.0034
1706904,0.0019
1706905,0.0023
1706906,0.0019
1706907,0.0025
1706908,0.0019
1706909,0.0075
1706910,0.0025
1706911,0.0328
1706912,0.1186
1706913,0.0034
1706914,0.0023
1706915,0.0044
1706916,0.0038
1706917,0.0034
1706918,0.0034
1706919,0.0034
1706920,0.0071
1706921,0.0034
1706922,0.0025
1706923,0.003
1706924,0.0034
1706925,0.004
1706926,0.0025
1706927,0.0023
1706928,0.0034
1706929,0.0032
1706930,0.0205
1706931,0.0098
1706932,0.0025
1706933,0.0025
1706934,0.0023
1706935,0.0084
1706936,0.0025
1706937,0.0071
1706938,0.0075
1706939,0.0046
1706940,0.0048
1706941,0.0048
1706942,0.0044
1706943,0.0034
1706944,0.004
1706945,0.0044
1706946,0.0073
1706947,0.0044
1706948,0.0025
1706949,0.0046
1706950,0.0328
1706951,0.0046
1706952,0.0065
1706953,0.0034
1706954,0.0034
1706955,0.003
1706956,0.0025
1706957,0.0053
1706958,0.0328
1706959,0.0398
1706960,0.0053
1706961,0.0046
1706962,0.0023
1706963,0.0044
1706964,0.0075
1706965,0.0084
1706966,0.003
1706967,0.0019
1706968,0.0023
1706969,0.0023
1706970,0.0023
1706971,0.004
1706972,0.0044
1706973,0.0023
1706974,0.0025
1706975,0.0025
1706976,0.0525
1706977,0.0023
1706978,0.0023
1706979,0.0044
1706980,0.0023
1706981,0.0023
1706982,0.0023
1706983,0.0023
1706984,0.0023
1706985,0.003
1706986,0.004
1706987,0.0023
1706988,0.0025
1706989,0.003
1706990,0.0023
1706991,0.0046
1706992,0.0065
1706993,0.0038
1706994,0.0057
1706995,0.0048
1706996,0.0053
1706997,0.0046
1706998,0.0053
1706999,0.0046
1707200,0.0038
1707201,0.0044
1707202,0.0025
1707203,0.0038
1707204,0.0025
1707205,0.0025
1707206,0.0034
1707207,0.0034
1707208,0.0034
1707209,0.0057
1707210,0.0038
1707211,0.0328
1707212,0.004
1707213,0.004
1707214,0.0042
1707215,0.0025
1707216,0.0025
1707217,0.0046
1707218,0.0046
1707219,0.0025
1707220,0.0025
1707221,0.0025
1707222,0.0025
1707223,0.0019
1707224,0.003
1707225,0.004
1707226,0.0034
1707227,0.0023
1707228,0.0023
1707229,0.0034
1707230,0.0034
1707231,0.0025
1707232,0.0025
1707233,0.003
1707234,0.0019
1707235,0.0034
1707236,0.0034
1707237,0.0025
1707238,0.0044
1707239,0.0023
1707240,0.0044
1707241,0.0038
1707242,0.0038
1707243,0.004
1707244,0.0036
1707245,0.0044
1707246,0.0046
1707247,0.0053
1707248,0.0025
1707249,0.0034
1707250,0.004
1707251,0.0028
1707252,0.0034
1707253,0.0034
1707254,0.0034
1707255,0.0034
1707256,0.0034
1707257,0.003
1707258,0.003
1707259,0.003
1707260,0.0038
1707261,0.0038
1707262,0.0034
1707263,0.003
1707264,0.0023
1707265,0.0028
1707266,0.0038
1707267,0.0038
1707268,0.0034
1707269,0.003
1707270,0.0034
1707271,0.0044
1707272,0.0019
1707273,0.0048
1707274,0.0034
1707275,0.0025
1707276,0.0025
1707277,0.0034
1707278,0.0034
1707279,0.0034
1707280,0.0034
1707281,0.0025
1707282,0.0034
1707283,0.004
1707284,0.004
1707285,0.0036
1707286,0.0038
1707287,0.0044
1707288,0.0032
1707289,0.0044
1707290,0.0046
1707291,0.0034
1707292,0.0023
1707293,0.0023
1707294,0.0038
1707295,0.0044
1707296,0.0025
1707297,0.005
1707298,0.003
1707299,0.0034
1707300,0.0038
1707301,0.0046
1707302,0.0038
1707303,0.0038
1707304,0.0034
1707305,0.0053
1707306,0.003
1707307,0.0044
1707308,0.0025
1707309,0.0025
1707310,0.004
1707311,0.0328
1707312,0.0025
1707313,0.0025
1707314,0.0034
1707315,0.0046
1707316,0.0044
1707317,0.0025
1707318,0.0046
1707319,0.0046
1707320,0.003
1707321,0.0023
1707322,0.0023
1707323,0.0032
1707324,0.0038
1707325,0.003
1707326,0.0023
1707327,0.0044
1707328,0.0023
1707329,0.003
1707330,0.0023
1707331,0.0023
1707332,0.0034
1707333,0.0034
1707334,0.0046
1707335,0.003
1707336,0.0038
1707337,0.0023
1707338,0.0023
1707339,0.0023
1707340,0.0025
1707341,0.0038
1707342,0.0048
1707343,0.0038
1707344,0.0048
1707345,0.0023
1707346,0.0025
1707347,0.0038
1707348,0.0038
1707349,0.0019
1707350,0.0023
1707351,0.0038
1707352,0.004
1707353,0.0019
1707354,0.0019
1707355,0.0019
1707356,0.0038
1707357,0.0023
1707358,0.0019
1707359,0.0038
1707360,0.0038
1707361,0.0038
1707362,0.0046
1707363,0.0046
1707364,0.0046
1707365,0.0046
1707366,0.0034
1707367,0.0023
1707368,0.003
1707369,0.1186
1707370,0.0044
1707371,0.0025
1707372,0.0025
1707373,0.0023
1707374,0.0053
1707375,0.0025
1707376,0.0038
1707377,0.0038
1707378,0.0059
1707379,0.0028
1707380,0.0046
1707381,0.0038
1707382,0.0025
1707383,0.0044
1707384,0.0046
1707385,0.0036
1707386,0.0046
1707387,0.0034
1707388,0.0038
1707389,0.0034
1707390,0.0034
1707391,0.0048
1707392,0.0025
1707393,0.0034
1707394,0.0038
1707395,0.0038
1707396,0.0034
1707397,0.0023
1707398,0.0025
1707399,0.003
1707400,0.0038
1707401,0.0044
1707402,0.0038
1707403,0.0044
1707404,0.0046
1707405,0.004
1707406,0.0046
1707407,0.0044
1707408,0.0038
1707409,0.0044
1707410,0.0046
1707411,0.0328
1707412,0.004
1707413,0.0044
1707414,0.0044
1707415,0.0044
1707416,0.0025
1707417,0.004
